you want information to help you plan your journey and there are many tourist attractions you would be interested in visiting,R
go set aside three months for the trip and hope to see as much of the continent as you can,R
as you cannot drive you will have to use public transport,F
but are unsure which type to take,F
task,R
it's our task bearing in mind this context your task is to decide on the best form transportation between cities in north america and what,F
that would,F
that would be suitable for you,F
so bury my we can't drive,F
we gotta figure out so the task to decide what's best for transportation so best way to get around cities,F
um,F
why is it a list of cities or anything like that,R
it doesn't seem to be uh the task seems to be is like,F
this is uh this is a question more directed i think towards me,F
because it's not we're not having an example to work from so this is if i take it from that context is basically says what do you want to visit,F
and basically in the three much at visit what's the best way to travel around all these different locations whatever those location sweep,F
okay,F
okay so worried,F
where you want to go,R
oh gosh so i gotta seize so the goal is to see as much the continent as you can,F
um,F
well since it doesn't sound like poor,F
i guess i would do a lot fly,F
a lot of flying,F
okay,F
oh,F
because even even like,F
even with you know,F
so for example like if i want to go see like mount rushmore,F
so how would i get from now from seattle to mount rushmore,R
if i was like,F
so i can i can fly somewhere out there close by but i don't know how to get from the city too,F
the site so,F
right because you don't have public transportation right i mean you have to take competition,F
right yes it can be yeah i don't have a car canceled site is publishers rotation,F
so that would automatically rule out i guess going about rushmore cause i don't know if there's a bus,F
well at all the way out there um,F
yeah,F
let's see,R
there's a a a website that popped up,F
called road trippers,F
okay,F
and let's see it's like you're very your vacation your road trip your weekend let's travel together,R
you can basically pick,F
i've never seen a cycle for some scratch broke through it and see,F
um you know a website i like i used to like to use before,F
google maps and mapquest and all that and i'll see if they still have one answer,R
rand mcnally,F
okay yeah,F
um they used to have a plan your trip type thing,F
i see,F
i need you would put in on it looks like they still have a,F
i still have a website,F
considering so,F
yeah i don't have and use a site along time so they have atlases so let's say let's say you're going to start in redmond washington,R
okay,F
and you want to go to my,F
rushmore see well let's just see what,R
it says you should do,F
rent a car,R
yeah,F
this,F
that's right no uh,F
well i know um,F
actually no one,F
i'll see if this has it but um,F
i know,F
that google maps you can pick your mode of transportation and if i pick bus it'll tell me,R
oh clever that's clever,F
how long it'll take to to take a buzz if you know if there's available i don't see that on,R
um rand mcnally site but allah give it a try,F
i'm not make sense though it's like it's going to be out some combination of,F
planes to get around quickly between like state the state and then,F
right,F
once you get to like the hot then you need some way of getting from the heart to the actual site so there will be apostles sometime right,F
so um,F
so let's see if it,R
if it has see i'm going to click on directions here,F
uh yeah and so now i have all these options in directions i got car,F
transit,F
walking biking an airplane,F
so,F
well let's see one we click the transit button and see how they would tell us to get from redmond to the alamo,R
yeah,F
let me put my starting point because it's not good,R
oh i guess i need to spell right,F
redmond washington,F
so if i click,F
psychic card takes eighteen hours in a minute if i click transit up now nothing,F
it could be out of bed there is a wide swath of america i will be unable to see,F
no,F
take it,R
well it will take you three hundred eighty eight hours to walk it,F
um,F
in four hours to fly so,F
so we must get close then,F
um well,F
that just gets here,F
i guess in san antonio,F
yeah i guess you get you catch get your clothes um but then let's see what the a,F
it shows you the dotted line for the second leg of the trip,F
but it doesn't tell you how you should,F
do that second leg of the trip,R
all right well i guess i guess and i'm i'm restricted to go see urban urban likes you know landmarks and things so i guess we'll be visiting dallas clothes,F
um,F
yeah,F
yeah,F
um so i would say um,F
if i were do if you are my boss and you said hey,G
i want to go to these places,F
um as long as they were,F
fairly urban,F
i'd get you the flights and then get here the bus schedules,F
based on um,F
so let's say if you want to go to somewhere in houston right,R
or i don't know what major city,F
well i guess we'll i guess expanding their i think in this public transportation thing i i could count tuber is like public transport right i could just pay some guy and and astronomical amount of money to drag me from the airport at the alamo and wait for me while i go two to nothing,F
all right,F
yeah,F
yeah um,F
fuck,F
but also like so if i picked um i don't know it's it's uh,F
yeah,F
alcatraz now that would make everybody,F
even hard are trying to think of a golden gate bridge right okay list,F
okay okay okay,F
yeah,F
because i think,F
let me type in the landmark and see okay so it gives me the flight,R
right and then let's see if the second leg,R
i'm clicking on different things here to see,F
transit,F
okay so transit if i click on transit,F
um,F
since you,F
that you can leave at eight oh nine on tuesday you'll get there at nine ten am on wednesday,F
then um,F
it's a seventeen minute walk from the train station,F
okay,F
so there's options where you can walk in it will tell you exactly,F
where you go and how you need to get there but flight are in this is all train right this is all train if i click on that the flight,R
right,F
uh it gives you the flight but it doesn't give you the,F
the second leg of the journey,F
but i bet if i put in san francisco international airport,F
to golden gate bridge,F
it would um,F
okay well yeah the task just describes for us down the best form of transportation between cities so whether that be planes trains are bus line i suppose so,F
can't complain,F
yeah i'm thing complain too,F
uh i have taken the bus from seattle down to san francisco that was a long bus ride,F
yeah i bet,F
okay that's uh,F
i'm satisfied my answers so i'm going to click the next one that was a lot of funds,F
alright alright,F
yeah,F
"
"
for work project you're looking at international sport in the developing world,F
you're making a list of olympic host cities to see how well different areas are represented,F
find the venues of the two thousand twenty four olympic games in two thousand sixteen winter olympic games,R
okay so,F
the first one we're looking for,F
where is the are the venues of the two thousand twenty four olympic games,R
thank you,F
does it say anything about like what it who the host is which doesn't twenty for the games,R
well it says that there's five cities in the running,F
okay,F
went on to this article was in twenty fifty,F
they decide,F
oh it's is the winner is announced in,F
september twenty seventeen,F
okay,F
so let's see if you want to know the funny things,R
los angeles,F
okay,F
roma,F
charisse,F
budapest,F
hamburg,F
and that's it,F
thanks,F
okay um,F
making,F
okay how bout the let's skip down now go back to that went up to two thousand sixteen winter olympic games,R
the venues for that,F
thanks,F
so last year,F
yes,F
somehow i take in twenty sixteen winter olympics ten yuan is only coming up with twenty eighteen,F
links,F
um i wonder,F
that's interesting so is it winter olympics is every two years every four years,R
another great olympics in four years but i'm not sure but the winter olympics,F
let me just thank what years,R
i know it wasn't the last one in like,F
so she russia or something,F
thanks,F
so it looks like there was one in twenty sixteen,F
it was in brazil,F
wait a second is that we do our own things,R
summer,F
winter,F
so the twenty eighteen winter olympics according to wicca pedia looks like,F
it's um in south korea,F
in john chaney,F
and that there was nothing in twenty sixteen,F
in the one before that was in twenty fourteen,F
twenty fourteen russia,F
okay um,F
so it seems like this question is,F
maybe,F
neither really can be answered schahs they're asking for the venues for the twenty twenty four olympic games and that's still undecided,F
and then also asking for the venues which is sixteen major league games and that wasn't even think,F
yeah,F
thanks,F
um twenty fourteen in russia and what we're supposed to twenty eighteen winter olympics where they south korea,F
yeah,F
thanks,F
thanks okay um,F
thanks,F
thanks,F
thanks,F
kaminari this year and see if this is a sounds about right,F
so um what are the venues for the two thousand twenty four olympic games,R
this is still undecided these five locations are in the running to be decided september two thousand seventeen it's los angeles rome paris budapest in hamburg,F
and then what were the venues,R
the two thousand sixteen winter olympic games,F
a map uh winter olympics were into his fourteen in two thousand are in russia and then just eighteen south korea winter olympics did not occur in twenty sixteen that sound right with which is okay go let's context,F
yep,F
"
"
you had dinner with your cousin,F
she's very cynical kept telling you that nobody ever helps others unless there's something in it for them,F
you love to prove her wrong so you want to find accounts of selfless heroic acts by individuals or small groups for the benefit of others or for cos,F
so accounts of selfless heroic acts by individuals or small groups,F
well i have something that's altruism on-line from reddit stories,F
and then there's also,F
reliable maybe then there's also,F
another serious news,F
story,F
how many stories do we need,R
oh let's just like says uh,R
it doesn't have a number since you want to find accounts of stuff with stroke acts um,F
so what is the first and he said,R
the first one i think was a bunch,F
just like,F
things that happened in um,R
read it i'm guessing it's probably things that maybe we're started on read it in the people did ultra stick things to help someone,F
on line that they didn't know,F
and then,F
here's another,R
the traditional cbs saying that is,F
about an altruistic donor in the trance,F
transplant change she inspired,F
um,F
he inspired it saying,F
transplants,F
okay,F
like organ transplants i guess,F
so they inspired,F
yeah,F
uh so looks like,F
fifty five year old woman who donated her kidneys whatever kidneys to its stranger and then it set off a rare chain reaction donations,F
thanks,F
what did she die,R
a kidney,F
okay,F
fifteen hundred woman donate kidney to a stranger,F
um and then searched other people so do the same thing,F
yes i'm not really clear how this happened,F
thanks,F
oh and then one of the kidney transplant recipients created some software that help pair other people with matches for donating kidneys i guess,F
and then i look at the other link,F
thanks,F
any more examples,R
uh yes so let me see here,R
i got something on that first one so how bout are there any like um so mentions,R
um individuals or small groups for the benefit of others or for cause,F
um so there any like,R
group state like donate to or do some good like a,F
um,F
i can't think of the,F
like habitat for humanity or,F
i mean like make a wish or something like that,F
yeah yeah,F
what's your question,R
i guess i'm thinking like different accounts of stuff things like that like uh,F
what did you search when you found that first one,R
um all tourism,F
stories something like that,F
um,F
i mean these stories from red it there's a guy who had terminal cancer where he was going to die in within a year in everybody offered him to stay at their homes and donated,F
non,F
airline miles so that he could travel around the world,F
and another one,F
thanks,F
another one with square looks like this guy was in,F
says he,F
felt like he filled his children because he was badly in debt and couldn't afford to buy the christmas presents,F
um,F
and then he broke,F
it's laying to take time off work in that it ended up that everybody,F
and it up,F
paying for his different utility bills,F
um anonymously and,F
and then the community credit check,F
well um,F
ended up,F
donating ten thousand dollars to help his family get on his feet,F
thank you,F
thanks,F
okay nice,F
so we have three pretty good stories let me just let me just redo this mixture,R
okay,F
uh,F
recently i dinner with your cousin she's very cynical and kept telling you that nobody ever helps others unless there's something in it for them,F
you don't approve of wrongs you want to find accounts of selfless acts by individuals or small groups for the benefit of others were for cops,F
so it looks like all of these are kind of fit that bill,F
yeah,F
okay i like it,F
okay,F
it's working,F
i wait for the first one he said was from cvs test the fifty five year old woman right,F
and the other two were they for an read it over,R
um they were on huffington post but it was a compilation of uplifting stories from read it,F
okay,F
if the cousin a cynical i think she's going to ask for sources,F
thanks,F
all right,F
next,F
"
"
right this summer during your vacation you're planning to go on a touring trip of north america,F
you want information to help you plan your journey and there are many turret tourist attractions you'd be interested in visiting,R
you have set aside three months for the trip and hope to see as much of the continent as you can,F
as you cannot drive you have to use public transport,F
but are unsure which type to take,F
task bearing in mind this context your task is to decide on the best form of transportation between cities in north america that would be suitable for civil for you,F
so let's see here,R
so,F
what is what is my trip again i'm just going all over north america,R
all over north america for three months and you want to see as much of the content as you can,F
but you can't drive,F
um,F
you have to take public transport,F
thanks,F
what are you searching if you don't mind me asking,R
um,F
no first sided how to tour north america without a car and then i did how to tour north american public transportation,F
okay,F
doesn't this sounds pretty broad,R
i feel like it depends on what you want to see north north america obviously is huge so,F
right,F
well i guess i'm thinking also like are we going to mexico i mean it's kind of different if you're not just in the us,F
totally yeah,F
also nobody's,F
deleted like,F
cash at history in this browser so things are already clicked on,R
it's kinda distracted,F
so what are they really wanted,R
so i guess all they want us to do is to decide the best form of transportation between cities in north america,F
just,F
between cities,F
um,F
yes i mean it's,F
and then you want to see as much as possible in three months,F
so it,F
i don't know what to search as far as like the search goes but,F
um,F
obviously like a bus not gonna be the solution,F
yeah i don't know i mean it kinda depends on if you just want to go to major cities you know i'm sure the train probably ghost all major cities but if you wanted smaller cities and then it would be more,F
buses,F
yeah um,F
i guess like,F
yeah said uh i mean it's a little bit weird now bear in mind this context your task is to decide the best form of transportation between cities in north america that would be suitable for you so um,F
and also that did they say that you can see the most of the united states or something,R
yeah it says set aside three months for the trip and hope to see as much of the continent as you can,F
had the most of us,F
so i guess let's think about it like it's like we were going,R
to do this trip ourselves like,F
what would you want to see and,R
what would be the best,R
means that ranch public transportation,F
to see those things,F
i don't know i guess i would,F
sync more along the lines of what's a comfortable mode of transportation,R
and it also depends on how much it really costs,F
because you know like i think it's nice to take a train,F
but it's also really not that economical,F
compared to bus but you could probably get something more comfortable than a bus,F
so,F
i don't know but then i think buses probably go to more places than trains do,F
that's that's true yeah,F
so i would probably is,F
some mixture but i'm not really telling you that out of any research that i'm doing right now,F
so we have to choose just one,F
uh i guess so um so let's just i mean if we want to see,R
the statue of liberty and not rushmore,F
and disneyland,F
um,F
what would be the best method i guess,R
i mean maybe you could even do like uh,F
trains from california's too,F
new york or something like that,F
i mean i don't know what would possibly come up but,F
thanks,F
and is if the information getting like seems feasible like oh yes here's a ticket right here and i guess that would be it but it may be,R
it seems,F
uh really longer it there's not really like connecting,F
well like mount rushmore for example you can't even take any public transportation there,F
it basically says that you would have,F
to get a private tour company,F
to take you,F
or rent a car,R
interesting,F
yeah,F
i guess we're not going to my restaurant,F
but if you want like,F
los angeles to new york,F
yeah or new york to dessi,F
thank you,F
but that could probably be a treat,F
yeah,F
i mean unless there's like stops on the way like i don't even know that you could just get,F
a train from,F
i was not direct anyway like from like all the way across the country from dessi too,F
la,F
so maybe other there are like,F
maybe,F
trains that would be like good options i don't know that it would be enough for everything so,F
do you mean you don't think that it's the same route,R
yeah,F
so like,F
i mean obviously there are trains that run all over but i don't know that,F
there's little like like a plane fly from here to any major city really most major cities um,F
trains michael bit more spread out and not like a complete,F
inclusive option,F
maybe even try like,R
bus,F
trip from,F
dessi too,F
la or something like that,F
and then it's like,F
it seems more reasonable than they would actually have a trip,F
have a bus that would,F
make that trip,R
eventually anyway,F
yeah i don't know i mean i know that i've tried to book amtrak chips before in their website it kinda sucks,F
so it's confusing to try and like figure out if there is a direct route,F
yeah,F
i'm sure a bus would stop here and there,F
yeah i mean,F
thanks,F
thanks,F
i mean i think that,F
this is the kind of thing i'd probably take a few hours on,F
yeah definitely yeah,F
um i mean i guess we can put,F
bus for now i guess my thought is that the bus a bus would be,F
you can pretty much get a bus to go anywhere any like major city and with trains it's like,F
not quite,F
you can get him to go to like close places i guess but not,F
not quite like a bus,F
right,F
so i guess we got the bus that's that's a good trick into research,F
yeah i mean i think you would find more places to go to with the bus,F
yeah and if you want to see as much as possible and you have three months it's not like you're in like a super hurry so,F
and you,F
yeah,F
thanks,F
okay,F
we're going to bus,F
okay,F
okay now,F
"
"
area mary's been hearing a lot about the hpv vaccine a vaccine that protects against several types of,F
human papilloma papilloma virus,F
a common sexually transmitted infection,F
mary is considering getting the vaccine,F
mary,F
using the internet find out how you can get the hplc hpv vaccine,R
so,F
let me know if you need any likable spelling or anything like that but,R
okay,F
am i supposed to narai tea what i what information i find about,R
i think yes so if you can look up and see something like how to,F
you know who can get it,R
evac vaccine then yes let me know that i could type in,R
so here's a website from the cdc,R
it says that um each peavey vaccination is recommended for eleven and twelve year old girls,F
um and it's also recommended for girls and women age thirteen through twenty six years of age,F
who haven't had the vaccine yet,F
okay so,F
recommended for key to give it a just war time,F
um eleven and twelve year old girls,F
okay,F
and then also girls and women aged thirteen through twenty six who have not been vaccinated or completed the vaccine series,F
thanks,F
thank you,F
okay thirteen thirteen to twenty six you said,F
and,F
yeah,F
if they haven't had vaccine yet,F
thanks,F
and,F
it says that it can also be given to girls beginning at nine years of age,F
then it looks like um,F
it would be a series of two doses,F
thanks,F
okay,F
so looks like,F
the range of nine to twenty six year old girls that sent out right,F
i didn't see ten on there but i'm assuming that like,F
yeah,F
and then,F
thanks,F
it also says that ideally they should get the vaccine before they're sexually active,F
and exposed to each peavey,F
thanks,F
um it says that if you are already sexually active you might benefit from vaccination but you might have less benefit,F
thanks,F
okay,F
thanks,F
thanks,F
okay i think i have a sword and to have some notes and i have,F
and answered,F
all right nice work,F
"
"
and that you recently began suffering from migraines you heard about two possible treatments for migraine headaches beta blockers and or calcium channel blockers and you decided to do some research about them,F
at the same time you want to explore whether there are other options for treating migraines without taking medicines,F
such as diet and exercise,F
so,F
alternative options for,R
let me know if you need to repeat anything anything like that,R
thanks,F
looks like this is looking for alternatives to beta blockers calcium channel blockers,R
okay,F
thank you,F
so there is a pretty,F
long article on webmd,F
that says um,F
see,R
they have several categories of alternative treatments for migraines and headaches,F
thanks,F
thanks,F
oh,F
one is talking about biofeedback training,F
where basically um it looks like they do things with you to train you to manage the blood flow in your brain,F
okay thank most it was biala,F
feedback,F
okay,F
biofeedback,F
okay,F
so that,F
the chain you to manage a blood flow,F
okay,F
in your brains,F
and the sea,F
thanks,F
and that apparently you can work with some specialists in psychology and psychiatry,F
integrated medicine to do that,F
okay,F
and then the next category is stress management,F
thanks,F
um,F
including a,F
anti depressant drugs,F
in pain medications,F
and just relaxation and sleep type of things,F
thanks,F
okay,F
thanks,F
then healthy diet,F
thanks,F
okay,F
and then the next category is acupuncture,F
um,F
thanks,F
it's another solution,F
he had me do you want just a list do you want me to detail what they're saying about acupuncture,R
uh,F
uh just just solicit funds kind of looking over the question to make sure that i'm fully like i gave it he properly so then we have some good things i'm trying to sing me see um you heard about two possible treatments for migraine headaches beta blockers and calcium blockers and decided to do some research about them at the same time you want to explore whether there are other options for treating migraines without taking medicines such as diet and exercise,F
okay,F
yeah,F
um massage is another thing,F
um herbs,F
okay so i think we have the,F
the alternatives down now how about uh,R
more information on beta blockers and calcium blockers,R
or i'm sorry calcium channel blockers,F
so now this is a different question,F
it's the same questions i just and i think i read it here on the first time around so they're asking,F
thanks,F
um they want to know more information about beta blockers and calcium channel blockers and then the second part of that question which is what we just answered was the alternatives,F
okay,F
thanks,F
so maybe just like something very basic about each like what a beta blocker isn't like what it does,F
it seems,F
calcium channel blocker,F
so it says that it beta blockers work to relax the blood vessels,F
thanks,F
thanks,F
but it's not clear how they actually prevent the migraines,F
um,F
and it says see,F
thanks,F
thanks,F
i don't know if i need to tell you things like the side effects,F
um nothing that's good for beta blocker how bout calcium channel blocker,R
americans are enough,F
okay,F
thanks,F
thank you,F
it says calcium channel blockers reduce the amount of constriction of the blood vessels,F
thanks,F
thank reduce the amount of constriction blood vessels thanks,F
that doesn't make much sense to me but i'm pretty sure that makes sense of somebody,F
um actually think that's that's pretty good here so,F
okay,F
so we have,F
the more information about the medicine options and then we also have some alternative treatments,F
so awesome nice work let's go into next now,R
okay,F
"
"
are you referencing earthquake activity,R
not sure what theyre looking for here,F
"
"
do you also need information about oceanic plates,R
no,F
"
"
do you need an exact definition,R
no,F
"
"
do you need study information from professors,R
i dont know,F
"
"
do you want to know how many continental plates there are,R
more precisely i would like maps of their locations,F
"
"
are yoiu looking for information on plate tectonics,R
yes,F
"
"
is there a certain area that you need information on specifically,R
i need information on continental drift,R
"
"
is there a specific representative you need information on thats written on the topic,R
no,F
"
"
is this the topic of a reseach paper that you may be writing,R
i dont know,F
"
"
do you want information on the tax board,R
no i need know how to register as a tax preparer,F
"
"
What was the relationship between Coolio and Gangsta's parapdise?,R
"Coolio made a song featuring R&B singer LV for the movie Dangerous Minds, titled ""Gangsta's Paradise",F
WHen was the song released?,R
"In 1995,",F
Which record label release the song?,R
RIAA.,F
Did the song have a high sales?,R
"It would become one of the most successful rap songs of all time, reaching #1 on the Billboard Hot 100 for 3 weeks.",F
Did he wind any award?,R
"At the 1996 Grammy Awards, the song won Coolio a Grammy for Best Rap Solo Performance.",F
Which other names were mention n the song?,R
"Too Hot"" with J.T.",F
Taylor of Kool & the Gang doing the chorus.,F
What was their contribution to the song?,R
J.T.,F
Taylor of Kool & the Gang doing the chorus.,F
Which other song did he make?,R
Sumpin' New,F
"
"
What role did he play in Teen Titans?,R
"In 1980, Grayson once again takes up the role of leader of the Teen Titans,",F
Does he have super powers?,R
CANNOTANSWER,F
How many years did the show last?,R
CANNOTANSWER,F
Who was the creator of Teen Titans?,R
CANNOTANSWER,F
"
"
Where was Bernie born?,R
"Leadon was born in Minneapolis,",F
Who were his parents?,R
"Dr. Bernard Leadon Jr. and Ann Teresa (nee Sweetser) Leadon,",F
Did he have siblings?,R
"one of ten siblings,",F
How was his childhood?,R
"As a young teen he moved with his family to San Diego, where he met fellow musicians Ed Douglas and Larry Murray of the local bluegrass outfit,",F
Did he start music at this point?,R
"The family enjoyed music and, at an early age, Bernie developed an interest in folk and bluegrass music.",F
What instruments did he play?,R
"5-string banjo, mandolin and acoustic guitar.",F
Did he sing also?,R
CANNOTANSWER,F
What gigs did he do?,R
His stint in the Scottsville Squirrel Barkers did not last long.,F
"
"
When did he join the Eagles?,R
"Leadon was the last original member to join the Eagles,",F
How many members were there?,R
CANNOTANSWER,F
Did they win any awards?,R
CANNOTANSWER,F
Did you learn anything else interesting in the article?,R
"Leadon is often credited with helping shape the band's early country-rock sound,",F
What albums did they produce?,R
"their debut album, Eagles,",F
Did they have any hit songs?,R
"hit singles, ""Take It Easy"", ""Peaceful Easy Feeling"" and ""Witchy Woman"" (",F
Did they have any more hit songs?,R
"""Tequila Sunrise""",F
Was there any more hit songs?,R
"guitar-heavy top ten hit ""Already Gone",F
Did the song win any awards or records?,R
CANNOTANSWER,F
"
"
What is Fear and Loathing in Las Vegas?,R
"The result of the trip to Las Vegas became the 1972 book Fear and Loathing in Las Vegas,",F
Did it do well?,R
"the book was greeted with considerable critical acclaim, including being heralded by The New York Times as ""by far the best book yet",F
Did he write it in Vegas?,R
CANNOTANSWER,F
who published the book?,R
"the 1972 book Fear and Loathing in Las Vegas, which first appeared in the November 1971 issues of Rolling Stone as a two-part series.",F
Did anyone reject it?,R
"Thompson first submitted to Sports Illustrated a manuscript of 2,500 words, which was, as he later wrote, ""aggressively rejected.",F
what is the book about?,R
"It is written as a first-person account by a journalist named Raoul Duke on a trip to Las Vegas with Dr. Gonzo, his ""300-pound Samoan attorney"",",F
Why do they go to Vegas?,R
CANNOTANSWER,F
Did it get good reviews?,R
"Thompson referred to it, was a mainstream success and introduced his Gonzo journalism techniques to a wide public.",F
Who gave it good reviews?,R
"book was greeted with considerable critical acclaim, including being heralded by The New York Times",F
What did the New York Times say?,R
"The New York Times as ""by far the best book yet written on the decade of dope"".",F
"
"
when did his career take off?,R
"Thompson was able to publish articles in a number of well-known magazines during the late 1960s,",F
did he have any children?,R
Thompson and his family,F
did he retire from his career?,R
Johnson.,F
"A few weeks after the contract was signed, however, Johnson announced that he would not run for re-election, and the deal was cancelled.",F
was he involved in politics?,R
travel on the 1968 Presidential campaign trail and attend the 1968 Democratic Convention in Chicago for research purposes.,F
Did he ever win any awards or recognition?,R
CANNOTANSWER,F
did he ever work with any one famous?,R
CANNOTANSWER,F
Are there any other interesting aspects about this article?,R
"Thompson signed the ""Writers and Editors War Tax Protest"" pledge, vowing to refuse tax payments in protest against the Vietnam War.",F
where there any conflicts in his career?,R
"The book was never finished, and the theme of the death of the American dream would be carried over into his later work.",F
did he ever switch careers or leave any unfinished work?,R
"The book was never finished,",F
where was he born?,R
CANNOTANSWER,F
"
"
What were the accusations?,R
"Griffin included Pinochet in a group of pseudo-populist despots distinct from fascism and including the likes of Saddam Hussein, Suharto, and Ferdinand Marcos.",F
What he accused of being a fascist?,R
"Pinochet attempted to build true fascism, the regime would likely have been toppled or at least been forced to alter its relationship to the United States.",F
Was there conflict because of his views?,R
"Anna Cento Bull also excluded Pinochet from fascism, although she has argued that his regime belongs to a strand of Cold War anti-communism",F
Did he have many followers?,R
CANNOTANSWER,F
Is there something else interesting to know?,R
"It is notable that in all the declarations of Pinochet's men, nobody has mentioned the creators of the new Chilean society and state,",F
"
"
What year was he born ?,R
"May 25, 1803,",F
Who was his father ?,R
"John Clarke,",F
Was he the only child of his parent ?,R
CANNOTANSWER,F
What school did he attended ?,R
CANNOTANSWER,F
"
"
Was Stanley a character he played?,R
"Hackett starred as the title character on NBC-TV's Stanley, a 1956-57",F
What was the show about?,R
The half-hour series also featured a young Carol Burnett and the voice of Paul Lynde.,F
Are there any other interesting aspects about this article?,R
"On September 30, 1960, he appeared as himself in an episode of NBC's short-lived crime drama Dan Raven, starring Skip Homeier, set on the Sunset Strip of West Hollywood.",F
What was that about?,R
CANNOTANSWER,F
Does the article mention anything else he starred in?,R
"After starring on Broadway in I Had a Ball, Hackett appeared opposite Robert Preston in the film adaptation of The Music Man",F
Was he on any other shows?,R
"In It's a Mad, Mad, Mad, Mad World (1963),",F
Did that show do well?,R
CANNOTANSWER,F
Was Stanley a comedy?,R
"Stanley, a 1956-57 situation comedy",F
Did he mainly only do comedy shows?,R
He appeared many times on the game show Hollywood Squares in the late 1960s.,F
Was this the only game show he was on?,R
Hackett's regular guest shots on Jack Paar's Tonight Show in the early 1960s,F
Any other significant things he worked on?,R
"coveted appearance on Paar's final Tonight program on March 29, 1962.",F
Was he well received?,R
"Despite the audience roaring with laughter (and Hackett's own belief that the actual answer was Sweden), the answer turned out to be correct.",F
"
"
What was his first job?,R
"Hackett's first job after the war was at the Pink Elephant, a Brooklyn club.",F
Are there any other interesting aspects about this article?,R
"Hackett's movie career began in 1950 with a 10-minute ""World of Sports"" reel for Columbia Pictures called King of the Pins.",F
Was it well received?,R
"Hackett would not return to movies until 1953, after one of his nightclub routines attracted attention.",F
What caused his come back?,R
"The routine was such a hit that Hackett made a recording of it, and was hired to reprise it in the Universal-International musical Walking My Baby Back Home (1953),",F
Did he have any flops?,R
CANNOTANSWER,F
did he have any other castings in his early career?,R
He made fifteen guest appearances on NBC-TV's The Perry Como Show between 1955 and 1961.,F
Did he appear on any other shows?,R
Hackett became known to a wider audience when he appeared on television in the 1950s and '60s as a frequent guest on variety talk shows,F
What type of talk shows?,R
Jack Paar and the Johnny Carson,F
Was this a talk show he appear on frequently?,R
"a frequent guest on variety talk shows hosted by Jack Paar and Arthur Godfrey, telling brash, often off-color jokes,",F
any thing else notable?,R
he also appeared as a panelist and mystery guest on CBS-TV's What's My Line?,F
and filled in as emcee for the game show Treasure Hunt.,F
Any other game shows?,R
CANNOTANSWER,F
"
"
hello.,G
What type of movies do you like?,R
I usually like action drama movies.,F
what do you like about those genres?,R
"Well, I like watching fast paced movies and I also like watching movies that have well developed story lines and characters.",F
okay.,F
so do you like movies like star wars?,R
"Yeah, so I like movies like Star Wars.",F
what do you like about movies like that?,R
"Movies like that tend to have very well developed universes, lots of characters, lots going on, lots to do with the story.",F
What type of movies do you not like?,R
I'm not too big on comedy movies.,F
why is that?,R
I feel that the humor in comedy tends to be -- mostly a miss with me when i watch them in movies.,F
They tend to be very topical humor.,F
Mostly humor that just doesn't appeal to my interests.,F
what type of humor do you prefer?,R
"I usually prefer dark humor and humor that's kind of well thought out, well developed.",F
Do you like movies like Good Will Hunting?,R
"Yes, I like movies like Good Will Hunting.",F
what do you like about movies similar to good will hunting?,R
Movies like that tend to have humor that's very witty and sharp.,F
okay.,F
thanks for your help,F
"
"
Do you like movies like Star Wars; or Trainwreck or Spotlight,R
"I like movies like Spotlight, so I'm looking for something that's meaningful like a good Spotlight kind of a movie.",F
Ok. What is it about this type of movie that you like the most?,R
"The connection between being young, gay and black.",F
Can you say a little more about that please?,R
I like that it highlights being African American and what it means to be gay and like all the hardships that go along with that because of it.,F
Anything about this type of movie that you dislike?,R
It's too short.,F
I want it to be longer maybe some comedy inside of it also.,F
Do you like movies like Star Wars; or........... Trainwreck?,R
Star Wars,F
Ok. What is it about this type of movie that you like?,R
"It's action-packed, and it deals with like a lot of science fiction, but also like reality.",F
Is there anything about this type of movie that you dislike?,R
It's really high budget.,F
It could be a little bit less budget.,F
"It could be a little bit slower paced, but it's really fast.",F
have a you seen Trainwreck?,R
if so did you like it ?,R
"Yes, that was really funny.",F
Pretty cool.,F
what is it about this type of movie that you like?,R
"I like the actors, and I like that there's conversations between the main characters and the slot part of the characters, and that it's just like a cool funny movie and relates to everyone.",F
anything else?,R
That's all.,F
Ok.,F
Anything about this type of movie that you dislike?,R
Not really.,F
"I mean it's short, it could be longer, it could be more people of color inside of the movie but that's about it.",F
Alright.,F
Thank you for the information.,F
"
"
What type of movies do you like?,R
I like comedies a lot.,F
OK. Great.,F
Why do you like comedies?,R
I like the I like to laugh.,F
I like the lighthearted nature of comedies.,F
They kind of make you happy.,F
There's nothing depressing about them.,F
So you're always in a good mood after you watch them.,F
"Interesting, what is your favorite movie ?",R
Probably The First Wives Club.,F
What is it about this type of movie that you like?,R
This movie is The cast is superb and about It's perfect as it gets for what they were going for.,F
It's very original and just hilarious.,F
You kind of don't know what's going to happen from moment to moment as they try to get revenge and rebuild their lives but it's a lot of fun and just You laugh throughout the entire movie.,F
"Well, have you seen Bridesmaids?",R
I have.,F
Can you say why you like that type of movie?,R
Sure.,F
"Bridesmaids Actually, not too dissimilar in terms of what it's going for with First Wives Club, that was a really funny movie with a great cast, and it was doing things a little bit differently in that it was sort of like laugh out loud, bawdy comedy, but all starring all women, which was new at the time.",F
So But it's It's a great movie with a The writing is great.,F
